geneId	geneSymbol	DSI	DPI	diseaseId	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	score	EI	YearInitial	YearFinal	NofPmids	NofSnps	source
      135	ADORA2A	0.526	0.769	C1262477	Weight decreased	phenotype	C23	Finding	0.30	1	2016	2016	   1	   0	CTD_human
      135	ADORA2A	0.526	0.769	C1279420	Anxiety neurosis (finding)	disease	F03	Mental or Behavioral Dysfunction	0.30	1	2003	2010	   4	   0	CTD_human
      135	ADORA2A	0.526	0.769	C1527384	Involuntary Quiver	phenotype	C23;C10	Sign or Symptom	0.30	1	2006	2006	   1	   0	CTD_human
      135	ADORA2A	0.526	0.769	C1719672	Severe Sepsis	disease	C23;C01	Disease or Syndrome	0.30	1	2016	2016	   1	   0	CTD_human
      135	ADORA2A	0.526	0.769	C3495874	Nonepileptic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      135	ADORA2A	0.526	0.769	C3887506	Hyperkinesia	phenotype	C23;C10	Disease or Syndrome	0.30	1	2004	2004	   1	   0	CTD_human
      135	ADORA2A	0.526	0.769	C4048158	Convulsions	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
      135	ADORA2A	0.526	0.769	C4316903	Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      135	ADORA2A	0.526	0.769	C4317109	Epileptic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      135	ADORA2A	0.526	0.769	C4317123	Myoclonic Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
      135	ADORA2A	0.526	0.769	C4505436	Generalized Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      135	ADORA2A	0.526	0.769	C4707658	Acute encephalopathy with biphasic seizures and late reduced diffusion	disease	C10	Disease or Syndrome	0.32	1	2013	2015	   1	   0	ORPHANET
      136	ADORA2B	0.617	0.692	C0027627	Neoplasm Metastasis	phenotype	C23;C04	Neoplastic Process	0.30	1	2016	2016	   1	   0	CTD_human
      136	ADORA2B	0.617	0.692	C0034189	Pyemia	phenotype	C23;C01	Pathologic Function	0.30	1	2016	2016	   1	   0	CTD_human
      136	ADORA2B	0.617	0.692	C0035126	Reperfusion Injury	disease	C23;C14	Injury or Poisoning	0.30	1	2016	2016	   1	   0	CTD_human
      136	ADORA2B	0.617	0.692	C0036690	Septicemia	disease	C23;C01	Disease or Syndrome	0.30	1	2016	2016	   1	   0	CTD_human
      136	ADORA2B	0.617	0.692	C0243026	Sepsis	disease	C23;C01	Disease or Syndrome	0.30	1	2016	2016	   1	   0	CTD_human
      136	ADORA2B	0.617	0.692	C1719672	Severe Sepsis	disease	C23;C01	Disease or Syndrome	0.30	1	2016	2016	   1	   0	CTD_human
      140	ADORA3	0.682	0.5	C0009402	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	0.30				   0	   0	UNIPROT
      140	ADORA3	0.682	0.5	C0022116	Ischemia	phenotype	C23	Pathologic Function	0.30	1	1995	1995	   1	   0	CTD_human
      140	ADORA3	0.682	0.5	C0023893	Liver Cirrhosis, Experimental	disease	C23;C06	Experimental Model of Disease	0.30	1	2014	2014	   1	   0	CTD_human
      140	ADORA3	0.682	0.5	C0027051	Myocardial Infarction	disease	C23;C14	Disease or Syndrome	0.30	1	2002	2010	   2	   0	CTD_human
      142	PARP1	0.389	0.923	C0002170	Alopecia	disease	C23;C17	Disease or Syndrome	0.30	1	2010	2010	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0002871	Anemia	disease	C15	Disease or Syndrome	0.32	0.5	2010	2017	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0004096	Asthma	disease	C08;C20	Disease or Syndrome	0.40	1	2003	2019	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0004153	Atherosclerosis	disease	C14	Disease or Syndrome	0.34	1	2009	2019	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0006142	Malignant neoplasm of breast	disease	C04;C17	Neoplastic Process	0.60	0.968	1997	2020	   1	   0	CTD_human;UNIPROT
      142	PARP1	0.389	0.923	C0007786	Brain Ischemia	disease	C10;C14	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0009402	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	0.40	1	2010	2019	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0009404	Colorectal Neoplasms	group	C06;C04	Neoplastic Process	0.31	1	2016	2018	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0011603	Dermatitis	disease	C17	Disease or Syndrome	0.31	1	2010	2015	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0014518	Toxic Epidermal Necrolysis	disease	C17;C20;C25;C07	Disease or Syndrome	0.30	1	2015	2015	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0015697	Arterial Fatty Streak	phenotype	C23	Acquired Abnormality	0.30	1	2009	2009	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0019158	Hepatitis	group	C06	Disease or Syndrome	0.32	1	2010	2017	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0020796	Profound Mental Retardation	disease	C23;C10;F03;F01	Mental or Behavioral Dysfunction	0.30	1	2011	2011	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0021368	Inflammation	phenotype	C23	Pathologic Function	0.32	1	2004	2008	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0022658	Kidney Diseases	group	C13;C12	Disease or Syndrome	0.31	1	2010	2017	   2	   0	CTD_human
      142	PARP1	0.389	0.923	C0022821	Kyphosis deformity of spine	phenotype	C05	Anatomical Abnormality	0.31	1	2010	2010	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0025202	melanoma	disease	C04	Neoplastic Process	0.50	1	2006	2019	   1	   1	CTD_human
      142	PARP1	0.389	0.923	C0025363	Mental Retardation, Psychosocial	phenotype	C23;C10;F03;F01	Mental or Behavioral Dysfunction	0.30	1	2011	2011	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0026764	Multiple Myeloma	disease	C04;C20;C15;C14	Neoplastic Process	0.38	1	2007	2020	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0028754	Obesity	disease	C23;C18	Disease or Syndrome	0.31	1	2010	2013	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0032285	Pneumonia	disease	C01;C08	Disease or Syndrome	0.34	1	2003	2018	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0032300	Lobar Pneumonia	disease	C01;C08	Disease or Syndrome	0.30	1	2010	2010	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0033141	Cardiomyopathies, Primary	group	C14	Disease or Syndrome	0.30	1	2010	2010	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0033578	Prostatic Neoplasms	group	C04;C12	Neoplastic Process	0.34	1	2004	2019	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0034069	Pulmonary Fibrosis	disease	C08	Disease or Syndrome	0.31	1	2017	2019	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0036529	Myocardial Diseases, Secondary	group	C14	Disease or Syndrome	0.30	1	2010	2010	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0038325	Stevens-Johnson Syndrome	disease	C17;C20;C25;C07	Disease or Syndrome	0.30	1	2015	2015	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0042842	Vitamin A Deficiency	disease	C18	Disease or Syndrome	0.30	1	2008	2008	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0086873	Pseudopelade	disease	C23;C17	Disease or Syndrome	0.30	1	2010	2010	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0162311	Androgenetic Alopecia	disease	C23;C17	Disease or Syndrome	0.30	1	2010	2010	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0242422	Parkinsonian Disorders	group	C10	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0242423	Ramsay Hunt Paralysis Syndrome	disease	C10	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0263477	Female pattern alopecia (disorder)	phenotype	C23;C17	Disease or Syndrome	0.30	1	2010	2010	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0264956	Atheroma	phenotype	C23	Pathologic Function	0.30	1	2009	2009	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0345967	Malignant mesothelioma	disease	C04;C08	Neoplastic Process	0.32	1	2011	2011	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0376358	Malignant neoplasm of prostate	disease	C04;C12	Neoplastic Process	0.40	1	2003	2019	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0678222	Breast Carcinoma	disease	C04;C17	Neoplastic Process	0.40	0.964	1996	2020	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0752097	Autosomal Dominant Juvenile Parkinson Disease	disease	C10	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0752098	Autosomal Dominant Parkinsonism	disease	C10	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0752100	Autosomal Recessive Parkinsonism	disease	C10	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0752101	Parkinsonism, Experimental	disease	C10	Experimental Model of Disease	0.30	1	2007	2007	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0752104	Familial Juvenile Parkinsonism	disease	C10	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0752105	Parkinsonism, Juvenile	disease	C10	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0878544	Cardiomyopathies	group	C14	Disease or Syndrome	0.31	1	2010	2018	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0887898	Experimental Lung Inflammation	disease	C01;C08	Experimental Model of Disease	0.30	1	2010	2010	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0917798	Cerebral Ischemia	disease	C10;C14	Pathologic Function	0.30	1	2007	2007	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C0917816	Mental deficiency	disease	C23;C10;F03;F01	Mental or Behavioral Dysfunction	0.30	1	2011	2011	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C1257931	Mammary Neoplasms, Human	disease	C04;C17	Neoplastic Process	0.30	1	2011	2011	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C1274933	Drug-Induced Stevens Johnson Syndrome	disease	C17;C20;C25;C07	Disease or Syndrome	0.30	1	2015	2015	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C1458155	Mammary Neoplasms	group	C04;C17	Neoplastic Process	0.40	1	2007	2019	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C1563937	Atherogenesis	phenotype	C14	Pathologic Function	0.30	1	2009	2009	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C1868675	PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE	disease	C10	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C2931673	Ceroid lipofuscinosis, neuronal 1, infantile	disease	C16;C18;C10	Disease or Syndrome	0.30	1	2011	2011	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C2936350	Plaque, Atherosclerotic	phenotype	C23	Body Substance	0.30	1	2009	2009	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C2936351	Fibroatheroma	disease	C23	Acquired Abnormality	0.30	1	2009	2009	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C3658301	Mycoplasma-Induced Stevens-Johnson Syndrome	disease	C17;C20;C25;C07	Disease or Syndrome	0.30	1	2015	2015	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C3658302	Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum	disease	C17;C20;C25;C07	Disease or Syndrome	0.30	1	2015	2015	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C3714636	Pneumonitis	disease	C01;C08	Disease or Syndrome	0.34	1	2003	2018	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C3714756	Intellectual Disability	group	C23;C10;F03;F01	Mental or Behavioral Dysfunction	0.30	1	2011	2011	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C4083212	Alopecia, Male Pattern	disease	C23;C17	Disease or Syndrome	0.30	1	2010	2010	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C4704874	Mammary Carcinoma, Human	disease	C04;C17	Neoplastic Process	0.30	1	2011	2011	   1	   0	CTD_human
      142	PARP1	0.389	0.923	C4721507	Alveolitis, Fibrosing	disease	C08	Disease or Syndrome	0.30	1	2017	2017	   1	   0	CTD_human
      143	PARP4	0.729	0.269	C0007102	Malignant tumor of colon	disease	C06;C04	Neoplastic Process	0.30	1	2005	2005	   1	   0	CTD_human
      143	PARP4	0.729	0.269	C0009375	Colonic Neoplasms	group	C06;C04	Neoplastic Process	0.30	1	2005	2005	   1	   0	CTD_human
      146	ADRA1D	0.636	0.731	C1135196	Heart Failure, Diastolic	disease	C14	Disease or Syndrome	0.30	1	2018	2018	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0018800	Cardiomegaly	phenotype	C23;C14	Finding	0.30	1	2001	2002	   2	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0020649	Hypotension	phenotype	C14	Finding	0.30	1	2001	2001	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0022333	Jacksonian Seizure	disease	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0022658	Kidney Diseases	group	C13;C12	Disease or Syndrome	0.30	1	2008	2008	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0023893	Liver Cirrhosis, Experimental	disease	C23;C06	Experimental Model of Disease	0.30	1	2014	2014	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0027746	Nerve Degeneration	phenotype	C23	Cell or Molecular Dysfunction	0.30	1	2003	2003	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0036572	Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0149504	Encephalopathy, Toxic	disease	C10;C25	Injury or Poisoning	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0149958	Complex partial seizures	disease	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0154659	Toxic Encephalitis	disease	C10;C25	Injury or Poisoning	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0234533	Generalized seizures	disease	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0234535	Clonic Seizures	disease	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0235032	Neurotoxicity Syndromes	group	C10;C25	Injury or Poisoning	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0270824	Visual seizure	disease	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0270844	Tonic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0270846	Epileptic drop attack	disease	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0422850	Seizures, Somatosensory	phenotype	C23;C10	Pathologic Function	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0422852	Seizures, Auditory	phenotype	C23;C10	Pathologic Function	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0422853	Olfactory seizure	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0422854	Gustatory seizure	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0422855	Vertiginous seizure	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0494475	Tonic - clonic seizures	disease	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0525045	Mood Disorders	group	F03	Mental or Behavioral Dysfunction	0.30	1	2006	2006	   1	   0	PSYGENET
      147	ADRA1B	0.686	0.5	C0751056	Non-epileptic convulsion	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0751110	Single Seizure	disease	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0751123	Atonic Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0751494	Convulsive Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0751495	Seizures, Focal	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C0751496	Seizures, Sensory	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C1383860	Cardiac Hypertrophy	phenotype	C23;C14	Pathologic Function	0.30	1	2001	2002	   2	   0	CTD_human
      147	ADRA1B	0.686	0.5	C3495874	Nonepileptic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C4048158	Convulsions	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C4316903	Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C4317109	Epileptic Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C4317123	Myoclonic Seizures	phenotype	C23;C10	Sign or Symptom	0.30	1	2009	2009	   1	   0	CTD_human
      147	ADRA1B	0.686	0.5	C4505436	Generalized Absence Seizures	phenotype	C23;C10	Disease or Syndrome	0.30	1	2009	2009	   1	   0	CTD_human
      148	ADRA1A	0.462	0.846	C0002152	Alloxan Diabetes	disease	C18;C19	Experimental Model of Disease	0.30	1	2009	2009	   1	   0	CTD_human
      148	ADRA1A	0.462	0.846	C0005586	Bipolar Disorder	disease	F03	Mental or Behavioral Dysfunction	0.30	1	2006	2006	   1	   0	PSYGENET
      148	ADRA1A	0.462	0.846	C0006142	Malignant neoplasm of breast	disease	C04;C17	Neoplastic Process	0.39	1	1997	2019	   0	   0	UNIPROT
      148	ADRA1A	0.462	0.846	C0006870	Cannabis Dependence	disease	C25;F03	Mental or Behavioral Dysfunction	0.31	1	2009	2009	   1	   0	PSYGENET
      148	ADRA1A	0.462	0.846	C0009171	Cocaine Abuse	disease	C25;F03	Mental or Behavioral Dysfunction	0.31	1	2013	2013	   1	   0	PSYGENET
      148	ADRA1A	0.462	0.846	C0011853	Diabetes Mellitus, Experimental	disease	C18;C19	Experimental Model of Disease	0.50	1	2007	2009	   1	   0	CTD_human
      148	ADRA1A	0.462	0.846	C0023890	Liver Cirrhosis	disease	C23;C06	Disease or Syndrome	0.30	1	2006	2006	   1	   0	CTD_human
      148	ADRA1A	0.462	0.846	C0036341	Schizophrenia	disease	F03	Mental or Behavioral Dysfunction	0.40	1	2000	2019	   1	   0	PSYGENET
      148	ADRA1A	0.462	0.846	C0038433	Streptozotocin Diabetes	disease	C18;C19	Experimental Model of Disease	0.30	1	2009	2009	   1	   0	CTD_human
      148	ADRA1A	0.462	0.846	C0041696	Unipolar Depression	disease	F03	Mental or Behavioral Dysfunction	0.30	1	2010	2010	   1	   0	PSYGENET
      148	ADRA1A	0.462	0.846	C0239946	Fibrosis, Liver	disease	C23;C06	Disease or Syndrome	0.30	1	2006	2006	   1	   0	CTD_human
      148	ADRA1A	0.462	0.846	C0600427	Cocaine Dependence	disease	C25;F03	Mental or Behavioral Dysfunction	0.31	1	2013	2013	   1	   0	PSYGENET
      148	ADRA1A	0.462	0.846	C0600519	Ventricular Remodeling	phenotype	C23	Organ or Tissue Function	0.30	1	2010	2010	   1	   0	CTD_human
      148	ADRA1A	0.462	0.846	C0600520	Left Ventricle Remodeling	phenotype	C23	Organ or Tissue Function	0.30	1	2010	2010	   1	   0	CTD_human
      148	ADRA1A	0.462	0.846	C1269683	Major Depressive Disorder	disease	F03	Mental or Behavioral Dysfunction	0.31	1	2010	2010	   1	   0	PSYGENET
      148	ADRA1A	0.462	0.846	C2239176	Liver carcinoma	disease	C06;C04	Neoplastic Process	0.35	1	2007	2018	   1	   0	CTD_human
      148	ADRA1A	0.462	0.846	C3496069	cocaine use	disease		Mental or Behavioral Dysfunction	0.31	1	2013	2013	   1	   0	PSYGENET
      150	ADRA2A	0.578	0.615	C0001973	Alcoholic Intoxication, Chronic	disease	C25;F03	Mental or Behavioral Dysfunction	0.32	1	2007	2012	   2	   0	PSYGENET
      150	ADRA2A	0.578	0.615	C0011570	Mental Depression	disease	F01	Mental or Behavioral Dysfunction	0.53	0.75	2001	2011	   4	   0	PSYGENET
      150	ADRA2A	0.578	0.615	C0011581	Depressive disorder	disease	F03	Mental or Behavioral Dysfunction	0.33	0.75	2001	2011	   4	   0	PSYGENET
      150	ADRA2A	0.578	0.615	C0014544	Epilepsy	disease	C10	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      150	ADRA2A	0.578	0.615	C0016059	Fibrosis	phenotype	C23	Pathologic Function	0.30	1	2010	2010	   1	   0	CTD_human
      150	ADRA2A	0.578	0.615	C0018799	Heart Diseases	group	C14	Disease or Syndrome	0.30	1	2006	2006	   1	   0	CTD_human
      150	ADRA2A	0.578	0.615	C0018800	Cardiomegaly	phenotype	C23;C14	Finding	0.30	1	2010	2010	   1	   0	CTD_human
      150	ADRA2A	0.578	0.615	C0020538	Hypertensive disease	group	C14	Disease or Syndrome	0.52	0.75	1999	2012	   1	   0	CTD_human
      150	ADRA2A	0.578	0.615	C0020649	Hypotension	phenotype	C14	Finding	0.30	1	2006	2009	   2	   0	CTD_human
      150	ADRA2A	0.578	0.615	C0030319	Panic Disorder	disease	F03	Mental or Behavioral Dysfunction	0.31	1	2000	2003	   1	   0	CTD_human
      150	ADRA2A	0.578	0.615	C0036341	Schizophrenia	disease	F03	Mental or Behavioral Dysfunction	0.34	0.5	2007	2014	   4	   0	PSYGENET
      150	ADRA2A	0.578	0.615	C0086237	Epilepsy, Cryptogenic	disease	C10	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      150	ADRA2A	0.578	0.615	C0086769	Panic Attacks	disease	F03	Mental or Behavioral Dysfunction	0.30	1	2003	2003	   1	   0	CTD_human
      150	ADRA2A	0.578	0.615	C0236018	Aura	phenotype	C10	Finding	0.30	1	2007	2007	   1	   0	CTD_human
      150	ADRA2A	0.578	0.615	C0271694	Familial partial lipodystrophy	disease	C18;C17	Disease or Syndrome	0.30	1	2016	2016	   1	   0	GENOMICS_ENGLAND
      150	ADRA2A	0.578	0.615	C0525045	Mood Disorders	group	F03	Mental or Behavioral Dysfunction	0.31	1	1998	2006	   2	   0	PSYGENET
      150	ADRA2A	0.578	0.615	C0751111	Awakening Epilepsy	disease	C10	Disease or Syndrome	0.30	1	2007	2007	   1	   0	CTD_human
      150	ADRA2A	0.578	0.615	C1383860	Cardiac Hypertrophy	phenotype	C23;C14	Pathologic Function	0.30	1	2010	2010	   1	   0	CTD_human
      150	ADRA2A	0.578	0.615	C1623038	Cirrhosis	disease	C23	Disease or Syndrome	0.30	1	2010	2010	   1	   0	CTD_human
      151	ADRA2B	0.465	0.846	C0010520	Cyanosis	phenotype	C23	Sign or Symptom	0.30	1	2010	2010	   1	   0	CTD_human
      151	ADRA2B	0.465	0.846	C0020796	Profound Mental Retardation	disease	C23;C10;F03;F01	Mental or Behavioral Dysfunction	0.30	1	2011	2011	   1	   0	CTD_human
